image_id,width,height,x_center,y_center,classes
YC_CAM01_230063,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230063,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230064,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230064,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230064,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230064,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230064,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230064,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230064,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230064,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230064,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230064,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230065,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230065,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230065,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230065,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230065,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230065,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230065,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230065,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230065,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230065,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230066,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230066,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230066,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230066,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230066,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230066,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230066,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230066,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230066,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230066,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230067,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230067,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230067,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230067,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230067,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230067,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230067,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230067,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230067,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230067,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230068,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230068,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230068,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230068,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230068,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230068,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230068,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230068,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230068,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230068,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230069,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230069,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230069,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230069,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230069,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230069,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230069,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230069,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230069,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230069,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230070,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230070,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230070,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230070,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230070,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230070,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230070,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230070,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230070,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230070,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230071,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230071,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230071,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230071,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230071,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230071,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230071,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230071,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230071,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230071,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230072,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230072,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230072,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230072,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230072,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230072,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230072,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230072,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230072,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230072,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230073,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230073,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230073,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230073,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230073,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230073,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230073,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230073,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230073,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230073,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM01_230074,0.304788961,0.134727626,0.509943182,0.829523346,97
YC_CAM01_230074,0.127435065,0.13618677,0.273538961,0.397859922,35
YC_CAM01_230074,0.411931818,0.0807393,0.499797078,0.570038911,41
YC_CAM01_230074,0.088068182,0.170233463,0.671469156,0.482490272,52
YC_CAM01_230074,0.064529221,0.277237354,0.629667208,0.383268482,53
YC_CAM01_230074,0.140422078,0.340466926,0.53612013,0.292801556,54
YC_CAM01_230074,0.22849026,0.092898833,0.503043831,0.16901751,63
YC_CAM01_230074,0.426542208,0.355544747,0.50588474,0.780885214,98
YC_CAM01_230074,0.142857143,0.160019455,0.329545455,0.199173152,38
YC_CAM01_230074,0.094967532,0.105058366,0.640422078,0.192607004,5
YC_CAM02_230061,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230061,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230061,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230061,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230061,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230061,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230061,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230061,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230061,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230061,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230062,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230062,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230062,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230062,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230062,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230062,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230062,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230062,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230062,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230062,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230063,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230063,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230063,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230063,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230063,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230063,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230063,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230063,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230063,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230063,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230064,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230064,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230064,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230064,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230064,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230064,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230064,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230064,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230064,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230064,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230065,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230065,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230065,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230065,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230065,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230065,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230065,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230065,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230065,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230065,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230066,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230066,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230066,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230066,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230066,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230066,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230066,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230066,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230066,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230066,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230067,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230067,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230067,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230067,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230067,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230067,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230067,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230067,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230067,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230067,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230068,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230068,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230068,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230068,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230068,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230068,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230068,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230068,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230068,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230068,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230069,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230069,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230069,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230069,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230069,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230069,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230069,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230069,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230069,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230069,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230070,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230070,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230070,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230070,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230070,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230070,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230070,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230070,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230070,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230070,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230071,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230071,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230071,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230071,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230071,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230071,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230071,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230071,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230071,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230071,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230072,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230072,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230072,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230072,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230072,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230072,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230072,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230072,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230072,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230072,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230073,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230073,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230073,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230073,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230073,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230073,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230073,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230073,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230073,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230073,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM02_230074,0.237012987,0.134241245,0.496347403,0.188229572,63
YC_CAM02_230074,0.124594156,0.249513619,0.295251623,0.342655642,1
YC_CAM02_230074,0.105113636,0.142023346,0.522118506,0.703307393,73
YC_CAM02_230074,0.220373377,0.124027237,0.749797078,0.700632296,43
YC_CAM02_230074,0.158279221,0.10651751,0.516233766,0.812013619,57
YC_CAM02_230074,0.064935065,0.053988327,0.55275974,0.500243191,3
YC_CAM02_230074,0.548701299,0.262645914,0.513392857,0.740758755,12
YC_CAM02_230074,0.310470779,0.124027237,0.553368506,0.567363813,13
YC_CAM02_230074,0.069399351,0.126459144,0.358969156,0.428015564,14
YC_CAM02_230074,0.149350649,0.357976654,0.471185065,0.282101167,54
YC_CAM03_230061,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230061,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230061,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230061,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230061,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230061,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230061,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230061,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230061,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230061,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230062,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230062,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230062,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230062,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230062,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230062,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230062,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230062,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230062,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230062,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230063,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230063,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230063,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230063,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230063,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230063,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230063,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230063,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230063,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230063,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230064,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230064,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230064,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230064,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230064,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230064,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230064,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230064,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230064,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230064,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230065,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230065,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230065,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230065,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230065,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230065,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230065,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230065,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230065,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230065,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230066,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230066,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230066,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230066,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230066,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230066,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230066,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230066,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230066,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230066,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230067,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230067,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230067,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230067,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230067,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230067,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230067,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230067,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230067,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230067,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230068,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230068,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230068,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230068,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230068,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230068,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230068,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230068,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230068,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230068,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230069,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230069,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230069,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230069,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230069,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230069,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230069,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230069,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230069,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230069,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230070,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230070,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230070,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230070,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230070,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230070,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230070,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230070,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230070,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230070,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230071,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230071,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230071,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230071,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230071,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230071,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230071,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230071,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230071,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230071,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230072,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230072,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230072,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230072,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230072,0.109172078,0.119649805,0.664163961,0.460116732,14
YC_CAM03_230072,0.400974026,0.129863813,0.47849026,0.423881323,53
YC_CAM03_230072,0.101461039,0.160992218,0.552353896,0.179231518,63
YC_CAM03_230072,0.494318182,0.184338521,0.540178571,0.279912451,54
YC_CAM03_230072,0.110795455,0.093385214,0.535917208,0.665856031,16
YC_CAM03_230072,0.400162338,0.162451362,0.533685065,0.789396887,99
YC_CAM03_230073,0.073051948,0.087062257,0.911525974,0.395671206,73
YC_CAM03_230073,0.267045455,0.293287938,0.533685065,0.482733463,1
YC_CAM03_230073,0.107548701,0.148346304,0.534699675,0.753161479,15
YC_CAM03_230073,0.42086039,0.162451362,0.460024351,0.54766537,52
YC_CAM03_230073,0.109172078,0.119649805,0.664163961,0.460116732,14
